208.4591443854648, 0.05987601190148027
223.7350450503824, 0.0346510195824399
240.20806209989257, 0.02257851850184582
257.9440073700158, 0.015797364162038186
277.00742206625335, 0.011318192382239708
297.46047611546294, 0.007918925535509809
319.3203767132754, 0.004920839208558648
338.71902211033745, 0.003169280199421025
355.0095456202125, 0.002065986091170224
372.0654982700655, 0.0013230209114452741
389.9030378763028, 0.0008176193144925427
408.65523125924943, 0.0005329885732168175
433.45290394879873, 0.0003352247740302768
465.57770925832864, 0.0002578922623608754
500.4880227236921, 0.0002668893217576396
531.9326659726702, 0.00035231092289807826
558.8158261623224, 0.000539523075665892
585.1331041675699, 0.001079038089427839
610.4639582189191, 0.0024736511991728678
656.7692111693927, 0.0034436739702163733
698.3714970234726, 0.005431144358039686
716.4268785311497, 0.009258214522393891
735.1630743933513, 0.01756013206977194
781.276044200367, 0.02237009385943017
829.7444054784114, 0.02247891215554343
868.5961613548304, 0.04088735558974076
916.487777057073, 0.07133614182775319
940.7298841433496, 0.15054793415019987
965.5195102320067, 0.3066091435716938
1013.7742755316049, 0.3860709899198161
1049.871691097341, 0.2562447829211305
1073.709636357176, 0.1415423294678695
1137.2436215905186, 0.22996722642323408
1157.322779801235, 0.3920706065558202
1173.2690272043458, 0.7178002530982551
1246.9226204850552, 0.9308315099747395
1324.9855795554752, 1.1375759698373746
1375.6311514330305, 1.9045623548779373
1377.702104914799, 3.306327443668066
1412.7720306119957, 4.888349270194143
1431.9600225418064, 8.334734837754521
1450.9860918850252, 12.771935065966808
1488.6437021237743, 22.560435392200187
1560.390716845013, 15.239443725716988
1615.2458840158363, 8.618069852354042
1712.7067062173473, 4.8140649577441055
1820.8426594773455, 7.070847995237596
1913.236929570357, 11.626933293854334
1939.1280357608139, 19.474544082067293
1941.3877347782689, 29.848731497477655
1943.6500670615808, 45.74930063851535
1994.4809465767519, 86.77307696520158
2090.303081517988, 55.56794204281652
2138.421735812709, 34.3554845690449
2213.812294138305, 20.132228706903053
2322.0867275170076, 17.446072178959355
2410.6110153586937, 28.18756558628874
2473.0538706437287, 48.91261745979662
2567.7072174506416, 83.36104133697089
2698.5230784645196, 147.18602417608696
2735.7048547012146, 269.4671919790537
2773.2643620852555, 484.6383512239482
2810.521108387596, 783.3665357327187
2813.7962566346628, 1200.6698226494782
2885.7025526918446, 1839.4790397208074
2925.179481661368, 3249.9694937560507
2964.045558076445, 4980.170353182834
3004.740039732203, 8956.86606987217
3154.1456417698823, 10318.12876299931
3265.187331593316, 5939.765225030932
3339.8654999539417, 3481.438456950558
3412.1096695212677, 1307.8626709733294
3417.2464537478468, 2270.454538027073
3532.9186780353043, 808.4259465676487
3570.1445954637843, 457.3708385561244
3651.9746614891956, 272.8885758317177
3735.8616108332, 165.7408948938258
3916.61288190873, 119.50477730301678
4213.834308533105, 168.35284531973497
4535.8116273085825, 283.3544666413301
4879.233108423347, 376.18989078257766
5240.173059287037, 275.9960185971955
5630.909415406666, 247.72861604011229
5991.758965164316, 504.20306366732905
6146.965481512576, 874.9209469587474
6378.518234306737, 1204.430519112151
6387.087589689417, 1970.4902098133975
6845.161383179323, 668.6736479052826
7353.195344765716, 533.0541087551437
7903.27991206445, 519.8835131733904
8493.69132904846, 489.3120525214844
9129.390504568559, 482.9167734913827
9816.16032524821, 543.0334307660154
10558.00834130637, 687.5386478462331
11359.227761282802, 968.5728909288947
12079.351057865293, 1554.9952575263048
12841.802892218924, 2270.454538027073
13811.864450938367, 2840.74160496204
14848.957588381894, 3046.3479021072512
15960.824664227215, 3042.4083467142837
17154.836643713377, 2967.2371224970984
18435.78554003914, 2759.818329237633
19812.382684673907, 2566.8987330497566
21286.260337119358, 2171.3206304380346
22872.741954450852, 1925.9530274642007
24579.05555268481, 1749.3257029377348
26414.369682270488, 1627.0425784883637
28383.05329651926, 1443.1804939009219
30500.437818921302, 1310.8277803032681
32780.02148019342, 1248.467186282318
35229.979799678316, 1189.0733005849784
37863.04647285481, 1132.5049866743789
40695.5399072171, 1104.5232772590994
43742.75926165764, 1103.0949011269518
47024.23445247872, 1155.2005589066475
50548.607205407774, 1181.40457708101
54333.60906476422, 1179.8767775904473
58390.690925139184, 1097.3998445717864
62762.89593610367, 1095.9806805055503
67449.39129302802, 1019.3683368331845
72481.13666859728, 925.8830339860558
77888.25179975956, 840.971179550684
83693.32407311349, 745.9381938166504
89942.69113663356, 693.7948720596801
96658.69743484902, 645.2965252167028
103876.18684445115, 600.1883585858084
111632.60502880561, 558.233388380569
119968.19371294603, 519.2111966935096
128917.8579331613, 471.59483054728804
138544.13367485898, 438.6289344556398
148879.56874056844, 398.40269111116993
159996.38222148077, 370.5531455541036
171932.16163946287, 336.5700682096571
184770.3085288232, 313.0428088389759
198567.07778401178, 291.16017561238357
208332.62447418604, 277.42832510123475
